-0.24299 -383.392 -2.44095 2.25933e-13 0.0390788
-0.241293 -159.602 0.586626 1.22371e-13 0.00987436
-0.2396 -129.545 0.641597 1.22029e-13 0.0152528
-0.23791 -125.795 0.652951 7.68092e-14 0.0185082
-0.236224 -126.971 0.670991 8.82204e-14 0.0203114
-0.234543 -128.503 0.682487 9.8986e-14 0.021411
-0.232865 -129.318 0.690253 7.84486e-14 0.022215
-0.231191 -129.443 0.693576 7.61335e-14 0.022856
-0.229521 -129.121 0.695212 8.32046e-14 0.0234545
-0.227855 -128.403 0.696198 8.27989e-14 0.0240292
-0.226192 -127.489 0.693413 8.92466e-14 0.0245913
-0.224534 -126.515 0.688014 7.83325e-14 0.0251864
-0.222879 -125.536 0.680299 7.29574e-14 0.0257727
-0.221229 -124.574 0.670063 9.0825e-14 0.0263882
-0.219582 -123.634 0.65668 2.3191e-14 0.0269925
-0.217938 -122.714 0.637582 8.19521e-15 0.0276021
-0.216299 -121.821 0.612041 -2.33169e-14 0.0282027
-0.214663 -120.956 0.584034 -1.79932e-14 0.0287647
-0.213032 -120.117 0.558468 -5.23244e-14 0.029305
-0.211404 -119.307 0.533309 -3.64485e-14 0.0298299
-0.209779 -118.526 0.514154 -1.06487e-14 0.0303339
-0.208159 -117.77 0.497164 -6.46706e-14 0.0308412
-0.206542 -117.039 0.479622 -1.08386e-14 0.0313587
-0.204929 -116.331 0.461667 -2.63626e-14 0.0318619
-0.20332 -115.648 0.428978 -1.06633e-14 0.0323393
-0.201715 -114.982 0.40139 -4.94993e-14 0.0327978
-0.200113 -114.336 0.378962 -7.27838e-14 0.0332392
-0.198515 -113.708 0.355955 -5.69955e-15 0.0336675
-0.19692 -113.099 0.335396 -3.20382e-14 0.0340823
-0.19533 -112.505 0.313799 -1.00281e-13 0.0344927
-0.193743 -111.926 0.290111 -6.32453e-14 0.0348895
-0.192159 -111.363 0.26913 6.52948e-15 0.0352762
-0.19058 -110.813 0.247358 -5.58947e-14 0.0356488
-0.189004 -110.277 0.229798 -5.68349e-14 0.0360095
-0.187431 -109.754 0.213787 -3.22647e-14 0.0363692
-0.185863 -109.243 0.19851 -2.39069e-14 0.0367283
-0.184297 -108.743 0.183276 -7.71566e-14 0.0370828
-0.182736 -108.256 0.171021 -1.0635e-13 0.0374417
-0.181178 -107.779 0.157427 -1.63354e-13 0.0377981
-0.179624 -107.312 0.145701 -1.20101e-13 0.0381533
-0.178073 -106.855 0.135041 -6.74062e-14 0.0385139
-0.176526 -106.408 0.124019 -1.09239e-13 0.0388795
-0.174983 -105.97 0.11267 -1.2105e-13 0.039248
-0.173443 -105.541 0.101742 -1.17431e-13 0.0396197
-0.171907 -105.124 0.0897872 -1.38822e-13 0.039997
-0.170374 -104.707 0.0806893 -1.10585e-13 0.0403799
-0.168845 -104.3 0.0693399 -8.70776e-14 0.0407639
-0.167319 -103.902 0.0592012 -1.24528e-13 0.0411523
-0.165797 -103.51 0.0481491 -6.07737e-14 0.0415468
-0.164278 -103.126 0.0366783 -8.47606e-14 0.041945
-0.162763 -102.748 0.0249203 -4.74543e-14 0.0423468
-0.161251 -102.378 0.0116708 -5.55482e-14 0.0427526
-0.159743 -102.015 -0.00311204 -5.64056e-14 0.0431632
-0.158239 -101.657 -0.00606474 1.03092e-14 0.043579
-0.156738 -101.307 -0.0168805 -6.29834e-15 0.0440045
-0.15524 -100.962 -0.0285743 -4.81963e-14 0.0444392
-0.153746 -100.624 -0.0386598 -7.05809e-14 0.044881
-0.152255 -100.291 -0.0476866 -9.53733e-14 0.0453353
-0.150768 -99.963 -0.055765 -3.28873e-14 0.0458034
-0.149284 -99.6408 -0.0624718 -5.7038e-14 0.0462853
-0.147804 -99.3238 -0.0680537 -5.31185e-14 0.0467821
-0.146327 -99.0115 -0.0721366 1.09708e-14 0.0472957
-0.144853 -98.7039 -0.0756196 -6.06682e-14 0.0478273
-0.143383 -98.4009 -0.0779117 -4.537e-14 0.0483783
-0.141916 -98.1023 -0.0799519 -6.88487e-14 0.0489493
-0.140453 -97.8079 -0.0811225 -6.92803e-14 0.0495414
-0.138993 -97.5173 -0.0814977 -7.78936e-14 0.0501557
-0.137536 -97.2302 -0.08187 -8.90263e-14 0.0507924
-0.136083 -96.9462 -0.0816307 -1.31386e-13 0.0514516
-0.134633 -96.6655 -0.0811125 -4.55399e-14 0.0521358
-0.133187 -96.3879 -0.0804143 -4.78967e-14 0.0528428
-0.131744 -96.1127 -0.07943 -1.05303e-13 0.053574
-0.130304 -95.8396 -0.0785668 -3.93159e-14 0.0543296
-0.128868 -95.5689 -0.0775277 -8.30326e-14 0.0551104
-0.127435 -95.3007 -0.0761784 -1.31616e-13 0.0559161
-0.126005 -95.0373 -0.0744071 -8.10932e-14 0.0567491
-0.124578 -94.7792 -0.0720166 -4.96037e-14 0.0576073
-0.123155 -94.5096 -0.0704232 -9.21238e-14 0.0584937
-0.121735 -94.2435 -0.0676795 -8.74458e-14 0.0594055
-0.120319 -93.9806 -0.063745 -9.55667e-14 0.0603483
-0.118905 -93.7197 -0.0600512 -7.74695e-14 0.0613199
-0.117495 -93.46 -0.0549912 -3.94271e-14 0.0623242
-0.116088 -93.2013 -0.049804 -7.52825e-14 0.0633602
-0.114685 -92.9433 -0.0436256 -9.05572e-14 0.0644303
-0.113285 -92.6858 -0.0373933 -4.01098e-14 0.0655348
-0.111888 -92.4285 -0.0307689 -3.8248e-14 0.0666745
-0.110494 -92.1712 -0.0244238 -4.46623e-14 0.067851
-0.109103 -91.9139 -0.0175788 -5.74747e-14 0.0690635
-0.107716 -91.656 -0.0112782 -2.20566e-14 0.0703141
-0.106332 -91.398 -0.00498551 -5.61801e-14 0.0716027
-0.104951 -91.139 -0.00605662 -4.83486e-14 0.0729297
-0.103573 -90.8787 0.00189219 1.07802e-14 0.0742966
-0.102199 -90.617 0.00968617 -2.75858e-14 0.0757036
-0.100827 -90.3542 0.0130475 -2.056e-14 0.0771507
-0.099459 -90.0901 0.0172259 -4.25372e-14 0.0786388
-0.098094 -89.8243 0.0216574 -4.77319e-14 0.0801689
-0.0967322 -89.5566 0.025848 2.78906e-14 0.0817418
-0.0953735 -89.2868 0.0303769 7.73114e-15 0.0833586
-0.0940179 -89.0146 0.0343139 -5.54113e-15 0.0850204
-0.0926655 -88.7397 0.0383411 7.4588e-14 0.0867286
-0.0913162 -88.4619 0.042137 5.80383e-15 0.0884848
-0.0899701 -88.1812 0.0460318 1.6549e-14 0.0902904
-0.088627 -87.8984 0.0495314 2.73097e-14 0.0921466
-0.0872871 -87.6132 0.052708 9.85279e-15 0.0940547
-0.0859502 -87.3246 0.0555063 5.13492e-15 0.0960161
